id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,label
214,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 47 years old. I am a man. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
215,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 26 years old. I am a man. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
216,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am very interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
217,"Racially, I am white. I attend church. I am 57 years old. I am a woman.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
218,"Racially, I am white. I do not attend church. I am 75 years old. I am a woman.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
219,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 35 years old. I am a man. I am very interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
220,I do not attend church. I am 30 years old. I am a woman.,1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
221,I like to discuss politics with my family and friends. I do not attend church. I am 26 years old. I am a woman. I am somewhat interested in politics.,1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
222,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a woman. I am very interested in politics.",0,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
223,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 64 years old. I am a man. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
224,"Racially, I am white. I do not attend church. I am 68 years old. I am a man.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
225,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 21 years old. I am a woman. I am not at all interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
226,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 52 years old. I am a man. I am not very interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
227,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 26 years old. I am a woman. I am somewhat interested in politics.",0,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
228,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 32 years old. I am a woman. I am somewhat interested in politics.",0,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
229,"Racially, I am hispanic. I like to discuss politics with my family and friends. I do not attend church. I am 72 years old. I am a woman. I am very interested in politics.",0,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
230,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 70 years old. I am a woman. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
231,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 50 years old. I am a woman. I am not at all interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
232,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a woman. I am very interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
233,"Racially, I am white. I attend church. I am 54 years old. I am a man.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
234,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 49 years old. I am a woman. I am not very interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
235,"Racially, I am asian. I like to discuss politics with my family and friends. I am a woman. I am not at all interested in politics.",0,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
236,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
237,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 77 years old. I am a man. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
238,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 39 years old. I am a woman. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
239,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 51 years old. I am a man. I am very interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
240,"Racially, I am native American. I never discuss politics with my family or friends. I attend church. I am 80 years old. I am a man. I am not at all interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
241,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 47 years old. I am a man. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
242,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 40 years old. I am a woman. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
243,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 20 years old. I am a man. I am very interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
244,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 55 years old. I am a man. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
245,"Racially, I am hispanic. I do not attend church. I am 80 years old. I am a woman.",0,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
246,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 67 years old. I am a woman. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
247,"Racially, I am black. I like to discuss politics with my family and friends. I do not attend church. I am 28 years old. I am a man. I am somewhat interested in politics.",0,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
248,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 33 years old. I am a man. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
249,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 71 years old. I am a woman. I am very interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
250,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 65 years old. I am a man. I am very interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
251,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 61 years old. I am a man. I am somewhat interested in politics.",1,28,0.8206674341842302,0.8114337118695515,0.8305156996649613,synth_short
